timestamp,dpid,port_no,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_errors,tx_errors,rx_dropped,tx_dropped
2026-04-20 17:12:57,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:13:07,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:13:07,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:13:07,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:13:07,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:13:17,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:13:17,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:13:17,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:13:17,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:13:27,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:13:27,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:13:27,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:13:27,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:13:37,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:13:37,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:13:37,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:13:37,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:13:47,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:13:47,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:13:47,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:13:47,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:13:57,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:13:57,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:13:57,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:13:57,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:14:07,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:14:07,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:14:07,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:14:07,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:14:17,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:14:17,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:14:17,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:14:17,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:14:27,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:14:27,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:14:27,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:14:27,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:14:37,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:14:37,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:14:37,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:14:37,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:14:47,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:14:47,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:14:47,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:14:47,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:14:57,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:14:57,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:14:57,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:14:57,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:15:07,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:15:07,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:15:07,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:15:07,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:15:17,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:15:17,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:15:17,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:15:17,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:15:27,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:15:27,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:15:27,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:15:27,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:15:37,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:15:37,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:15:37,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:15:37,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:15:47,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:15:47,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:15:47,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:15:47,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:15:57,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:15:57,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:15:57,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:15:57,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:16:07,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:16:07,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:16:07,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:16:07,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:16:17,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:16:17,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:16:17,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:16:17,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:16:27,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:16:27,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:16:27,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:16:27,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:16:37,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:16:37,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:16:37,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:16:37,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:16:47,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:16:47,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:16:47,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:16:47,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:16:57,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:16:57,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:16:57,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:16:57,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:17:07,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:17:07,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:17:07,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:17:07,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:17:17,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:17:17,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:17:17,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:17:17,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:17:27,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:17:27,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:17:27,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:17:27,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:17:37,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:17:37,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:17:37,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:17:37,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:17:47,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:17:47,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:17:47,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:17:47,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:17:57,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:17:57,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:17:57,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:17:57,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:18:07,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:18:07,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:18:07,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:18:07,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:18:17,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:18:17,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:18:17,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:18:17,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:18:27,0000000000000002,1,37,35,3932,3792,0,0,0,0
2026-04-20 17:18:27,0000000000000002,2,26,44,1640,4516,0,0,0,0
2026-04-20 17:18:27,0000000000000002,3,28,44,1816,4516,0,0,0,0
2026-04-20 17:18:27,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:18:37,0000000000000002,1,39,35,4072,3792,0,0,0,0
2026-04-20 17:18:37,0000000000000002,2,26,46,1640,4656,0,0,0,0
2026-04-20 17:18:37,0000000000000002,3,28,46,1816,4656,0,0,0,0
2026-04-20 17:18:37,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:18:47,0000000000000002,1,39,35,4072,3792,0,0,0,0
2026-04-20 17:18:47,0000000000000002,2,26,46,1640,4656,0,0,0,0
2026-04-20 17:18:47,0000000000000002,3,28,46,1816,4656,0,0,0,0
2026-04-20 17:18:47,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:18:57,0000000000000002,1,39,35,4072,3792,0,0,0,0
2026-04-20 17:18:57,0000000000000002,2,26,46,1640,4656,0,0,0,0
2026-04-20 17:18:57,0000000000000002,3,28,46,1816,4656,0,0,0,0
2026-04-20 17:18:57,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:19:07,0000000000000002,1,39,35,4072,3792,0,0,0,0
2026-04-20 17:19:07,0000000000000002,2,26,46,1640,4656,0,0,0,0
2026-04-20 17:19:07,0000000000000002,3,28,46,1816,4656,0,0,0,0
2026-04-20 17:19:07,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:19:17,0000000000000002,1,40,35,4142,3792,0,0,0,0
2026-04-20 17:19:17,0000000000000002,2,26,47,1640,4726,0,0,0,0
2026-04-20 17:19:17,0000000000000002,3,28,48,1816,4796,0,0,0,0
2026-04-20 17:19:17,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:19:27,0000000000000002,1,40,35,4142,3792,0,0,0,0
2026-04-20 17:19:27,0000000000000002,2,26,47,1640,4726,0,0,0,0
2026-04-20 17:19:27,0000000000000002,3,28,48,1816,4796,0,0,0,0
2026-04-20 17:19:27,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:19:37,0000000000000002,1,40,35,4142,3792,0,0,0,0
2026-04-20 17:19:37,0000000000000002,2,26,47,1640,4726,0,0,0,0
2026-04-20 17:19:37,0000000000000002,3,28,48,1816,4796,0,0,0,0
2026-04-20 17:19:37,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:19:47,0000000000000002,1,41,35,4212,3792,0,0,0,0
2026-04-20 17:19:47,0000000000000002,2,26,49,1640,4866,0,0,0,0
2026-04-20 17:19:47,0000000000000002,3,28,49,1816,4866,0,0,0,0
2026-04-20 17:19:47,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:19:57,0000000000000002,1,42,36,4319,3899,0,0,0,0
2026-04-20 17:19:57,0000000000000002,2,26,51,1640,5080,0,0,0,0
2026-04-20 17:19:57,0000000000000002,3,28,51,1816,5080,0,0,0,0
2026-04-20 17:19:57,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:20:07,0000000000000002,1,42,36,4319,3899,0,0,0,0
2026-04-20 17:20:07,0000000000000002,2,26,51,1640,5080,0,0,0,0
2026-04-20 17:20:07,0000000000000002,3,28,51,1816,5080,0,0,0,0
2026-04-20 17:20:07,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:20:17,0000000000000002,1,42,36,4319,3899,0,0,0,0
2026-04-20 17:20:17,0000000000000002,2,26,51,1640,5080,0,0,0,0
2026-04-20 17:20:17,0000000000000002,3,28,51,1816,5080,0,0,0,0
2026-04-20 17:20:17,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:20:27,0000000000000002,1,42,36,4319,3899,0,0,0,0
2026-04-20 17:20:27,0000000000000002,2,26,51,1640,5080,0,0,0,0
2026-04-20 17:20:27,0000000000000002,3,28,51,1816,5080,0,0,0,0
2026-04-20 17:20:27,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:20:37,0000000000000002,1,42,36,4319,3899,0,0,0,0
2026-04-20 17:20:37,0000000000000002,2,26,51,1640,5080,0,0,0,0
2026-04-20 17:20:37,0000000000000002,3,28,51,1816,5080,0,0,0,0
2026-04-20 17:20:37,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:20:47,0000000000000002,1,42,36,4319,3899,0,0,0,0
2026-04-20 17:20:47,0000000000000002,2,26,51,1640,5080,0,0,0,0
2026-04-20 17:20:47,0000000000000002,3,28,51,1816,5080,0,0,0,0
2026-04-20 17:20:47,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:20:57,0000000000000002,1,42,36,4319,3899,0,0,0,0
2026-04-20 17:20:57,0000000000000002,2,26,51,1640,5080,0,0,0,0
2026-04-20 17:20:57,0000000000000002,3,28,51,1816,5080,0,0,0,0
2026-04-20 17:20:57,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:21:07,0000000000000002,1,42,36,4319,3899,0,0,0,0
2026-04-20 17:21:07,0000000000000002,2,26,51,1640,5080,0,0,0,0
2026-04-20 17:21:07,0000000000000002,3,28,51,1816,5080,0,0,0,0
2026-04-20 17:21:07,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:21:17,0000000000000002,1,42,36,4319,3899,0,0,0,0
2026-04-20 17:21:17,0000000000000002,2,26,51,1640,5080,0,0,0,0
2026-04-20 17:21:17,0000000000000002,3,28,51,1816,5080,0,0,0,0
2026-04-20 17:21:17,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:21:27,0000000000000002,1,42,37,4319,3969,0,0,0,0
2026-04-20 17:21:27,0000000000000002,2,27,51,1710,5080,0,0,0,0
2026-04-20 17:21:27,0000000000000002,3,28,52,1816,5150,0,0,0,0
2026-04-20 17:21:27,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:21:37,0000000000000002,1,42,37,4319,3969,0,0,0,0
2026-04-20 17:21:37,0000000000000002,2,27,51,1710,5080,0,0,0,0
2026-04-20 17:21:37,0000000000000002,3,28,52,1816,5150,0,0,0,0
2026-04-20 17:21:37,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:21:47,0000000000000002,1,42,37,4319,3969,0,0,0,0
2026-04-20 17:21:47,0000000000000002,2,27,51,1710,5080,0,0,0,0
2026-04-20 17:21:47,0000000000000002,3,28,52,1816,5150,0,0,0,0
2026-04-20 17:21:47,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:21:57,0000000000000002,1,42,37,4319,3969,0,0,0,0
2026-04-20 17:21:57,0000000000000002,2,27,51,1710,5080,0,0,0,0
2026-04-20 17:21:57,0000000000000002,3,28,52,1816,5150,0,0,0,0
2026-04-20 17:21:57,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:22:07,0000000000000002,1,42,37,4319,3969,0,0,0,0
2026-04-20 17:22:07,0000000000000002,2,27,51,1710,5080,0,0,0,0
2026-04-20 17:22:07,0000000000000002,3,28,52,1816,5150,0,0,0,0
2026-04-20 17:22:07,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:22:17,0000000000000002,1,42,37,4319,3969,0,0,0,0
2026-04-20 17:22:17,0000000000000002,2,27,51,1710,5080,0,0,0,0
2026-04-20 17:22:17,0000000000000002,3,28,52,1816,5150,0,0,0,0
2026-04-20 17:22:17,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:22:27,0000000000000002,1,42,38,4319,4039,0,0,0,0
2026-04-20 17:22:27,0000000000000002,2,27,52,1710,5150,0,0,0,0
2026-04-20 17:22:27,0000000000000002,3,29,52,1886,5150,0,0,0,0
2026-04-20 17:22:27,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:22:37,0000000000000002,1,42,38,4319,4039,0,0,0,0
2026-04-20 17:22:37,0000000000000002,2,27,52,1710,5150,0,0,0,0
2026-04-20 17:22:37,0000000000000002,3,29,52,1886,5150,0,0,0,0
2026-04-20 17:22:37,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:22:47,0000000000000002,1,42,38,4319,4039,0,0,0,0
2026-04-20 17:22:47,0000000000000002,2,27,52,1710,5150,0,0,0,0
2026-04-20 17:22:47,0000000000000002,3,29,52,1886,5150,0,0,0,0
2026-04-20 17:22:47,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:22:57,0000000000000002,1,42,38,4319,4039,0,0,0,0
2026-04-20 17:22:57,0000000000000002,2,27,52,1710,5150,0,0,0,0
2026-04-20 17:22:57,0000000000000002,3,29,52,1886,5150,0,0,0,0
2026-04-20 17:22:57,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:23:07,0000000000000002,1,42,39,4319,4109,0,0,0,0
2026-04-20 17:23:07,0000000000000002,2,27,52,1710,5150,0,0,0,0
2026-04-20 17:23:07,0000000000000002,3,29,52,1886,5150,0,0,0,0
2026-04-20 17:23:07,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:23:17,0000000000000002,1,42,39,4319,4109,0,0,0,0
2026-04-20 17:23:17,0000000000000002,2,27,52,1710,5150,0,0,0,0
2026-04-20 17:23:17,0000000000000002,3,29,52,1886,5150,0,0,0,0
2026-04-20 17:23:17,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:23:27,0000000000000002,1,42,39,4319,4109,0,0,0,0
2026-04-20 17:23:27,0000000000000002,2,27,52,1710,5150,0,0,0,0
2026-04-20 17:23:27,0000000000000002,3,29,52,1886,5150,0,0,0,0
2026-04-20 17:23:27,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:23:37,0000000000000002,1,42,39,4319,4109,0,0,0,0
2026-04-20 17:23:37,0000000000000002,2,27,52,1710,5150,0,0,0,0
2026-04-20 17:23:37,0000000000000002,3,29,52,1886,5150,0,0,0,0
2026-04-20 17:23:37,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:23:47,0000000000000002,1,42,39,4319,4109,0,0,0,0
2026-04-20 17:23:47,0000000000000002,2,27,52,1710,5150,0,0,0,0
2026-04-20 17:23:47,0000000000000002,3,29,52,1886,5150,0,0,0,0
2026-04-20 17:23:47,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:23:57,0000000000000002,1,42,39,4319,4109,0,0,0,0
2026-04-20 17:23:57,0000000000000002,2,27,52,1710,5150,0,0,0,0
2026-04-20 17:23:57,0000000000000002,3,29,52,1886,5150,0,0,0,0
2026-04-20 17:23:57,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:24:07,0000000000000002,1,42,39,4319,4109,0,0,0,0
2026-04-20 17:24:07,0000000000000002,2,27,52,1710,5150,0,0,0,0
2026-04-20 17:24:07,0000000000000002,3,29,52,1886,5150,0,0,0,0
2026-04-20 17:24:07,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:24:17,0000000000000002,1,42,39,4319,4109,0,0,0,0
2026-04-20 17:24:17,0000000000000002,2,27,52,1710,5150,0,0,0,0
2026-04-20 17:24:17,0000000000000002,3,29,52,1886,5150,0,0,0,0
2026-04-20 17:24:17,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:24:27,0000000000000002,1,42,39,4319,4109,0,0,0,0
2026-04-20 17:24:27,0000000000000002,2,27,52,1710,5150,0,0,0,0
2026-04-20 17:24:27,0000000000000002,3,29,52,1886,5150,0,0,0,0
2026-04-20 17:24:27,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:24:37,0000000000000002,1,42,39,4319,4109,0,0,0,0
2026-04-20 17:24:37,0000000000000002,2,27,52,1710,5150,0,0,0,0
2026-04-20 17:24:37,0000000000000002,3,29,52,1886,5150,0,0,0,0
2026-04-20 17:24:37,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:24:47,0000000000000002,1,42,39,4319,4109,0,0,0,0
2026-04-20 17:24:47,0000000000000002,2,27,52,1710,5150,0,0,0,0
2026-04-20 17:24:47,0000000000000002,3,29,52,1886,5150,0,0,0,0
2026-04-20 17:24:47,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:24:57,0000000000000002,1,42,39,4319,4109,0,0,0,0
2026-04-20 17:24:57,0000000000000002,2,27,52,1710,5150,0,0,0,0
2026-04-20 17:24:57,0000000000000002,3,29,52,1886,5150,0,0,0,0
2026-04-20 17:24:57,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:25:07,0000000000000002,1,42,39,4319,4109,0,0,0,0
2026-04-20 17:25:07,0000000000000002,2,27,52,1710,5150,0,0,0,0
2026-04-20 17:25:07,0000000000000002,3,29,52,1886,5150,0,0,0,0
2026-04-20 17:25:07,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:25:17,0000000000000002,1,42,39,4319,4109,0,0,0,0
2026-04-20 17:25:17,0000000000000002,2,27,52,1710,5150,0,0,0,0
2026-04-20 17:25:17,0000000000000002,3,29,52,1886,5150,0,0,0,0
2026-04-20 17:25:17,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:25:27,0000000000000002,1,42,39,4319,4109,0,0,0,0
2026-04-20 17:25:27,0000000000000002,2,27,52,1710,5150,0,0,0,0
2026-04-20 17:25:27,0000000000000002,3,29,52,1886,5150,0,0,0,0
2026-04-20 17:25:27,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:25:37,0000000000000002,1,42,39,4319,4109,0,0,0,0
2026-04-20 17:25:37,0000000000000002,2,27,52,1710,5150,0,0,0,0
2026-04-20 17:25:37,0000000000000002,3,29,52,1886,5150,0,0,0,0
2026-04-20 17:25:37,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:25:47,0000000000000002,1,42,39,4319,4109,0,0,0,0
2026-04-20 17:25:47,0000000000000002,2,27,52,1710,5150,0,0,0,0
2026-04-20 17:25:47,0000000000000002,3,29,52,1886,5150,0,0,0,0
2026-04-20 17:25:47,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:25:57,0000000000000002,1,42,39,4319,4109,0,0,0,0
2026-04-20 17:25:57,0000000000000002,2,27,52,1710,5150,0,0,0,0
2026-04-20 17:25:57,0000000000000002,3,29,52,1886,5150,0,0,0,0
2026-04-20 17:25:57,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:26:07,0000000000000002,1,42,39,4319,4109,0,0,0,0
2026-04-20 17:26:07,0000000000000002,2,27,52,1710,5150,0,0,0,0
2026-04-20 17:26:07,0000000000000002,3,29,52,1886,5150,0,0,0,0
2026-04-20 17:26:07,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:26:17,0000000000000002,1,42,39,4319,4109,0,0,0,0
2026-04-20 17:26:17,0000000000000002,2,27,52,1710,5150,0,0,0,0
2026-04-20 17:26:17,0000000000000002,3,29,52,1886,5150,0,0,0,0
2026-04-20 17:26:17,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:26:27,0000000000000002,1,42,39,4319,4109,0,0,0,0
2026-04-20 17:26:27,0000000000000002,2,27,52,1710,5150,0,0,0,0
2026-04-20 17:26:27,0000000000000002,3,29,52,1886,5150,0,0,0,0
2026-04-20 17:26:27,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:26:37,0000000000000002,1,42,39,4319,4109,0,0,0,0
2026-04-20 17:26:37,0000000000000002,2,27,52,1710,5150,0,0,0,0
2026-04-20 17:26:37,0000000000000002,3,29,52,1886,5150,0,0,0,0
2026-04-20 17:26:37,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:26:47,0000000000000002,1,42,39,4319,4109,0,0,0,0
2026-04-20 17:26:47,0000000000000002,2,27,52,1710,5150,0,0,0,0
2026-04-20 17:26:47,0000000000000002,3,29,52,1886,5150,0,0,0,0
2026-04-20 17:26:47,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:26:57,0000000000000002,1,42,39,4319,4109,0,0,0,0
2026-04-20 17:26:57,0000000000000002,2,27,52,1710,5150,0,0,0,0
2026-04-20 17:26:57,0000000000000002,3,29,52,1886,5150,0,0,0,0
2026-04-20 17:26:57,0000000000000002,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:27:07,0000000000000002,1,42,39,4319,4109,0,0,0,0
2026-04-20 17:27:07,0000000000000002,2,27,52,1710,5150,0,0,0,0
