timestamp,dpid,port_no,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_errors,tx_errors,rx_dropped,tx_dropped
2026-04-20 16:49:33,0000000000000001,1,55,58,3370,5274,0,0,0,0
2026-04-20 16:49:33,0000000000000001,2,55,59,3370,5344,0,0,0,0
2026-04-20 16:49:33,0000000000000001,3,55,57,3370,5184,0,0,0,0
2026-04-20 16:49:33,0000000000000001,4,56,59,5197,5351,0,0,0,0
2026-04-20 16:49:33,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 16:49:43,0000000000000001,1,55,58,3370,5274,0,0,0,0
2026-04-20 16:49:43,0000000000000001,2,55,59,3370,5344,0,0,0,0
2026-04-20 16:49:43,0000000000000001,3,55,57,3370,5184,0,0,0,0
2026-04-20 16:49:43,0000000000000001,4,56,59,5197,5351,0,0,0,0
2026-04-20 16:49:43,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 16:49:53,0000000000000001,1,55,58,3370,5274,0,0,0,0
2026-04-20 16:49:53,0000000000000001,2,55,59,3370,5344,0,0,0,0
2026-04-20 16:49:53,0000000000000001,3,55,57,3370,5184,0,0,0,0
2026-04-20 16:49:53,0000000000000001,4,56,59,5197,5351,0,0,0,0
2026-04-20 16:49:53,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 16:50:03,0000000000000001,1,55,58,3370,5274,0,0,0,0
2026-04-20 16:50:03,0000000000000001,2,55,59,3370,5344,0,0,0,0
2026-04-20 16:50:03,0000000000000001,3,55,57,3370,5184,0,0,0,0
2026-04-20 16:50:03,0000000000000001,4,56,59,5197,5351,0,0,0,0
2026-04-20 16:50:03,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 16:50:13,0000000000000001,1,55,58,3370,5274,0,0,0,0
2026-04-20 16:50:13,0000000000000001,2,55,60,3370,5414,0,0,0,0
2026-04-20 16:50:13,0000000000000001,3,55,57,3370,5184,0,0,0,0
2026-04-20 16:50:13,0000000000000001,4,56,60,5197,5421,0,0,0,0
2026-04-20 16:50:13,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 16:52:09,0000000000000001,1,56,60,3440,5451,0,0,0,0
2026-04-20 16:52:09,0000000000000001,2,56,61,3440,5521,0,0,0,0
2026-04-20 16:52:09,0000000000000001,3,56,59,3440,5361,0,0,0,0
2026-04-20 16:52:09,0000000000000001,4,58,61,5374,5528,0,0,0,0
2026-04-20 16:52:09,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 16:52:19,0000000000000001,1,56,60,3440,5451,0,0,0,0
2026-04-20 16:52:19,0000000000000001,2,56,61,3440,5521,0,0,0,0
2026-04-20 16:52:19,0000000000000001,3,56,59,3440,5361,0,0,0,0
2026-04-20 16:52:19,0000000000000001,4,58,61,5374,5528,0,0,0,0
2026-04-20 16:52:19,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 16:57:08,0000000000000001,1,49,33,2594,3672,0,0,0,0
2026-04-20 16:57:08,0000000000000001,2,39,32,2250,3622,0,0,0,0
2026-04-20 16:57:08,0000000000000001,3,39,32,2250,3622,0,0,0,0
2026-04-20 16:57:08,0000000000000001,4,28,30,3265,3405,0,0,0,0
2026-04-20 16:57:08,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 16:57:18,0000000000000001,1,49,33,2594,3672,0,0,0,0
2026-04-20 16:57:18,0000000000000001,2,39,32,2250,3622,0,0,0,0
2026-04-20 16:57:18,0000000000000001,3,39,32,2250,3622,0,0,0,0
2026-04-20 16:57:18,0000000000000001,4,28,30,3265,3405,0,0,0,0
2026-04-20 16:57:18,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 16:57:28,0000000000000001,1,49,34,2594,3742,0,0,0,0
2026-04-20 16:57:28,0000000000000001,2,39,34,2250,3762,0,0,0,0
2026-04-20 16:57:28,0000000000000001,3,39,33,2250,3692,0,0,0,0
2026-04-20 16:57:28,0000000000000001,4,29,31,3335,3475,0,0,0,0
2026-04-20 16:57:28,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 16:57:38,0000000000000001,1,49,34,2594,3742,0,0,0,0
2026-04-20 16:57:38,0000000000000001,2,39,34,2250,3762,0,0,0,0
2026-04-20 16:57:38,0000000000000001,3,39,33,2250,3692,0,0,0,0
2026-04-20 16:57:38,0000000000000001,4,29,31,3335,3475,0,0,0,0
2026-04-20 16:57:38,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 16:57:48,0000000000000001,1,50,35,2664,3812,0,0,0,0
2026-04-20 16:57:48,0000000000000001,2,39,36,2250,3902,0,0,0,0
2026-04-20 16:57:48,0000000000000001,3,39,35,2250,3832,0,0,0,0
2026-04-20 16:57:48,0000000000000001,4,30,32,3405,3545,0,0,0,0
2026-04-20 16:57:48,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:02:17,0000000000000001,1,27,29,1746,3338,0,0,0,0
2026-04-20 17:02:17,0000000000000001,2,25,28,1590,3248,0,0,0,0
2026-04-20 17:02:17,0000000000000001,3,26,30,1676,3408,0,0,0,0
2026-04-20 17:02:17,0000000000000001,4,27,29,3158,3318,0,0,0,0
2026-04-20 17:02:17,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:06:46,0000000000000001,1,27,29,1746,3338,0,0,0,0
2026-04-20 17:06:46,0000000000000001,2,26,30,1676,3408,0,0,0,1
2026-04-20 17:06:46,0000000000000001,3,24,28,1500,3248,0,0,0,0
2026-04-20 17:06:46,0000000000000001,4,27,28,3158,3228,0,0,0,0
2026-04-20 17:06:46,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:06:56,0000000000000001,1,27,30,1746,3408,0,0,0,0
2026-04-20 17:06:56,0000000000000001,2,27,30,1746,3408,0,0,0,1
2026-04-20 17:06:56,0000000000000001,3,24,29,1500,3318,0,0,0,0
2026-04-20 17:06:56,0000000000000001,4,27,30,3158,3368,0,0,0,0
2026-04-20 17:06:56,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:07:06,0000000000000001,1,27,32,1746,3622,0,0,0,0
2026-04-20 17:07:06,0000000000000001,2,27,32,1746,3622,0,0,0,1
2026-04-20 17:07:06,0000000000000001,3,24,32,1500,3602,0,0,0,0
2026-04-20 17:07:06,0000000000000001,4,28,31,3265,3475,0,0,0,0
2026-04-20 17:07:06,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:07:16,0000000000000001,1,27,33,1746,3692,0,0,0,0
2026-04-20 17:07:16,0000000000000001,2,27,33,1746,3692,0,0,0,1
2026-04-20 17:07:16,0000000000000001,3,25,32,1570,3602,0,0,0,0
2026-04-20 17:07:16,0000000000000001,4,28,32,3265,3545,0,0,0,0
2026-04-20 17:07:16,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:07:26,0000000000000001,1,27,35,1746,3832,0,0,0,0
2026-04-20 17:07:26,0000000000000001,2,27,35,1746,3832,0,0,0,1
2026-04-20 17:07:26,0000000000000001,3,25,34,1570,3742,0,0,0,0
2026-04-20 17:07:26,0000000000000001,4,30,32,3405,3545,0,0,0,0
2026-04-20 17:07:26,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:07:36,0000000000000001,1,27,36,1746,3902,0,0,0,0
2026-04-20 17:07:36,0000000000000001,2,27,36,1746,3902,0,0,0,1
2026-04-20 17:07:36,0000000000000001,3,25,35,1570,3812,0,0,0,0
2026-04-20 17:07:36,0000000000000001,4,31,32,3475,3545,0,0,0,0
2026-04-20 17:07:36,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:07:46,0000000000000001,1,27,37,1746,3972,0,0,0,0
2026-04-20 17:07:46,0000000000000001,2,27,36,1746,3902,0,0,0,1
2026-04-20 17:07:46,0000000000000001,3,25,35,1570,3812,0,0,0,0
2026-04-20 17:07:46,0000000000000001,4,31,32,3475,3545,0,0,0,0
2026-04-20 17:07:46,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:07:56,0000000000000001,1,27,37,1746,3972,0,0,0,0
2026-04-20 17:07:56,0000000000000001,2,27,36,1746,3902,0,0,0,1
2026-04-20 17:07:56,0000000000000001,3,25,35,1570,3812,0,0,0,0
2026-04-20 17:07:56,0000000000000001,4,31,32,3475,3545,0,0,0,0
2026-04-20 17:07:56,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:08:06,0000000000000001,1,27,37,1746,3972,0,0,0,0
2026-04-20 17:08:06,0000000000000001,2,27,36,1746,3902,0,0,0,1
2026-04-20 17:08:06,0000000000000001,3,25,35,1570,3812,0,0,0,0
2026-04-20 17:08:06,0000000000000001,4,31,32,3475,3545,0,0,0,0
2026-04-20 17:08:06,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:08:16,0000000000000001,1,27,37,1746,3972,0,0,0,0
2026-04-20 17:08:16,0000000000000001,2,27,36,1746,3902,0,0,0,1
2026-04-20 17:08:16,0000000000000001,3,25,35,1570,3812,0,0,0,0
2026-04-20 17:08:16,0000000000000001,4,31,32,3475,3545,0,0,0,0
2026-04-20 17:08:16,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:08:26,0000000000000001,1,27,37,1746,3972,0,0,0,0
2026-04-20 17:08:26,0000000000000001,2,27,36,1746,3902,0,0,0,1
2026-04-20 17:08:26,0000000000000001,3,25,35,1570,3812,0,0,0,0
2026-04-20 17:08:26,0000000000000001,4,31,32,3475,3545,0,0,0,0
2026-04-20 17:08:26,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:08:36,0000000000000001,1,27,37,1746,3972,0,0,0,0
2026-04-20 17:08:36,0000000000000001,2,27,36,1746,3902,0,0,0,1
2026-04-20 17:08:36,0000000000000001,3,25,35,1570,3812,0,0,0,0
2026-04-20 17:08:36,0000000000000001,4,31,32,3475,3545,0,0,0,0
2026-04-20 17:08:36,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:08:46,0000000000000001,1,27,37,1746,3972,0,0,0,0
2026-04-20 17:08:46,0000000000000001,2,27,36,1746,3902,0,0,0,1
2026-04-20 17:08:46,0000000000000001,3,25,35,1570,3812,0,0,0,0
2026-04-20 17:08:46,0000000000000001,4,31,32,3475,3545,0,0,0,0
2026-04-20 17:08:46,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:08:56,0000000000000001,1,27,37,1746,3972,0,0,0,0
2026-04-20 17:08:56,0000000000000001,2,27,36,1746,3902,0,0,0,1
2026-04-20 17:08:56,0000000000000001,3,25,35,1570,3812,0,0,0,0
2026-04-20 17:08:56,0000000000000001,4,31,32,3475,3545,0,0,0,0
2026-04-20 17:08:56,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:09:06,0000000000000001,1,27,37,1746,3972,0,0,0,0
2026-04-20 17:09:06,0000000000000001,2,27,36,1746,3902,0,0,0,1
2026-04-20 17:09:06,0000000000000001,3,25,35,1570,3812,0,0,0,0
2026-04-20 17:09:06,0000000000000001,4,31,32,3475,3545,0,0,0,0
2026-04-20 17:09:06,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:09:16,0000000000000001,1,27,37,1746,3972,0,0,0,0
2026-04-20 17:09:16,0000000000000001,2,27,36,1746,3902,0,0,0,1
2026-04-20 17:09:16,0000000000000001,3,25,35,1570,3812,0,0,0,0
2026-04-20 17:09:16,0000000000000001,4,31,32,3475,3545,0,0,0,0
2026-04-20 17:09:16,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:09:26,0000000000000001,1,27,37,1746,3972,0,0,0,0
2026-04-20 17:09:26,0000000000000001,2,27,36,1746,3902,0,0,0,1
2026-04-20 17:09:26,0000000000000001,3,25,35,1570,3812,0,0,0,0
2026-04-20 17:09:26,0000000000000001,4,31,32,3475,3545,0,0,0,0
2026-04-20 17:09:26,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:09:36,0000000000000001,1,27,37,1746,3972,0,0,0,0
2026-04-20 17:09:36,0000000000000001,2,27,36,1746,3902,0,0,0,1
2026-04-20 17:09:36,0000000000000001,3,25,35,1570,3812,0,0,0,0
2026-04-20 17:09:36,0000000000000001,4,31,32,3475,3545,0,0,0,0
2026-04-20 17:09:36,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:09:46,0000000000000001,1,27,37,1746,3972,0,0,0,0
2026-04-20 17:09:46,0000000000000001,2,27,36,1746,3902,0,0,0,1
2026-04-20 17:09:46,0000000000000001,3,25,35,1570,3812,0,0,0,0
2026-04-20 17:09:46,0000000000000001,4,31,32,3475,3545,0,0,0,0
2026-04-20 17:09:46,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:09:56,0000000000000001,1,27,37,1746,3972,0,0,0,0
2026-04-20 17:09:56,0000000000000001,2,27,36,1746,3902,0,0,0,1
2026-04-20 17:09:56,0000000000000001,3,25,35,1570,3812,0,0,0,0
2026-04-20 17:09:56,0000000000000001,4,31,32,3475,3545,0,0,0,0
2026-04-20 17:09:56,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:10:06,0000000000000001,1,27,37,1746,3972,0,0,0,0
2026-04-20 17:10:06,0000000000000001,2,27,36,1746,3902,0,0,0,1
2026-04-20 17:10:06,0000000000000001,3,25,35,1570,3812,0,0,0,0
2026-04-20 17:10:06,0000000000000001,4,31,32,3475,3545,0,0,0,0
2026-04-20 17:10:06,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:10:16,0000000000000001,1,27,37,1746,3972,0,0,0,0
2026-04-20 17:10:16,0000000000000001,2,27,37,1746,3972,0,0,0,1
2026-04-20 17:10:16,0000000000000001,3,25,35,1570,3812,0,0,0,0
2026-04-20 17:10:16,0000000000000001,4,31,32,3475,3545,0,0,0,0
2026-04-20 17:10:16,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:10:26,0000000000000001,1,27,37,1746,3972,0,0,0,0
2026-04-20 17:10:26,0000000000000001,2,27,37,1746,3972,0,0,0,1
2026-04-20 17:10:26,0000000000000001,3,25,35,1570,3812,0,0,0,0
2026-04-20 17:10:26,0000000000000001,4,31,32,3475,3545,0,0,0,0
2026-04-20 17:10:26,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:10:36,0000000000000001,1,28,37,1816,3972,0,0,0,0
2026-04-20 17:10:36,0000000000000001,2,27,38,1746,4042,0,0,0,1
2026-04-20 17:10:36,0000000000000001,3,25,36,1570,3882,0,0,0,0
2026-04-20 17:10:36,0000000000000001,4,31,33,3475,3615,0,0,0,0
2026-04-20 17:10:36,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:10:46,0000000000000001,1,28,37,1816,3972,0,0,0,0
2026-04-20 17:10:46,0000000000000001,2,27,38,1746,4042,0,0,0,1
2026-04-20 17:10:46,0000000000000001,3,25,36,1570,3882,0,0,0,0
2026-04-20 17:10:46,0000000000000001,4,31,34,3475,3685,0,0,0,0
2026-04-20 17:10:46,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:10:56,0000000000000001,1,28,38,1816,4042,0,0,0,0
2026-04-20 17:10:56,0000000000000001,2,28,38,1816,4042,0,0,0,1
2026-04-20 17:10:56,0000000000000001,3,25,37,1570,3952,0,0,0,0
2026-04-20 17:10:56,0000000000000001,4,31,35,3475,3755,0,0,0,0
2026-04-20 17:10:56,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:11:06,0000000000000001,1,28,38,1816,4042,0,0,0,0
2026-04-20 17:11:06,0000000000000001,2,28,38,1816,4042,0,0,0,1
2026-04-20 17:11:06,0000000000000001,3,25,37,1570,3952,0,0,0,0
2026-04-20 17:11:06,0000000000000001,4,31,35,3475,3755,0,0,0,0
2026-04-20 17:11:06,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:11:16,0000000000000001,1,28,38,1816,4042,0,0,0,0
2026-04-20 17:11:16,0000000000000001,2,28,38,1816,4042,0,0,0,1
2026-04-20 17:11:16,0000000000000001,3,25,37,1570,3952,0,0,0,0
2026-04-20 17:11:16,0000000000000001,4,31,35,3475,3755,0,0,0,0
2026-04-20 17:11:16,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:11:26,0000000000000001,1,28,41,1816,4326,0,0,0,0
2026-04-20 17:11:26,0000000000000001,2,28,41,1816,4326,0,0,0,1
2026-04-20 17:11:26,0000000000000001,3,26,40,1640,4236,0,0,0,0
2026-04-20 17:11:26,0000000000000001,4,32,37,3582,3932,0,0,0,0
2026-04-20 17:11:26,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:11:36,0000000000000001,1,28,41,1816,4326,0,0,0,0
2026-04-20 17:11:36,0000000000000001,2,28,41,1816,4326,0,0,0,1
2026-04-20 17:11:36,0000000000000001,3,26,40,1640,4236,0,0,0,0
2026-04-20 17:11:36,0000000000000001,4,32,37,3582,3932,0,0,0,0
2026-04-20 17:11:36,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:11:46,0000000000000001,1,28,41,1816,4326,0,0,0,0
2026-04-20 17:11:46,0000000000000001,2,28,41,1816,4326,0,0,0,1
2026-04-20 17:11:46,0000000000000001,3,26,40,1640,4236,0,0,0,0
2026-04-20 17:11:46,0000000000000001,4,32,37,3582,3932,0,0,0,0
2026-04-20 17:11:46,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:11:56,0000000000000001,1,28,41,1816,4326,0,0,0,0
2026-04-20 17:11:56,0000000000000001,2,28,41,1816,4326,0,0,0,1
2026-04-20 17:11:56,0000000000000001,3,26,40,1640,4236,0,0,0,0
2026-04-20 17:11:56,0000000000000001,4,32,37,3582,3932,0,0,0,0
2026-04-20 17:11:56,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:12:06,0000000000000001,1,28,42,1816,4396,0,0,0,0
2026-04-20 17:12:06,0000000000000001,2,28,42,1816,4396,0,0,0,1
2026-04-20 17:12:06,0000000000000001,3,26,41,1640,4306,0,0,0,0
2026-04-20 17:12:06,0000000000000001,4,33,37,3652,3932,0,0,0,0
2026-04-20 17:12:06,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:12:16,0000000000000001,1,28,42,1816,4396,0,0,0,0
2026-04-20 17:12:16,0000000000000001,2,28,42,1816,4396,0,0,0,1
2026-04-20 17:12:16,0000000000000001,3,26,41,1640,4306,0,0,0,0
2026-04-20 17:12:16,0000000000000001,4,33,37,3652,3932,0,0,0,0
2026-04-20 17:12:16,0000000000000001,4294967294,0,0,0,0,0,0,0,0
2026-04-20 17:12:26,0000000000000001,1,28,42,1816,4396,0,0,0,0
2026-04-20 17:12:26,0000000000000001,2,28,42,1816,4396,0,0,0,1
2026-04-20 17:12:26,0000000000000001,3,26,41,1640,4306,0,0,0,0
2026-04-20 17:12:26,0000000000000001,4,33,37,3652,3932,0,0,0,0
2026-04-20 17:12:26,0000000000000001,4294967294,0,0,0,0,0,0,0,0
